complemento.valor ; dets.nItem ; dets.prod.indTot ; dets.prod.qCom ; dets.prod.uCom ; dets.prod.vProd ; dets.prod.vUnCom ; dets.prod.xProd ; emit.cnpj ; emit.enderEmit.fone ; emit.enderEmit.uf ; emit.enderEmit.xBairro ; emit.enderEmit.xLgr ; emit.enderEmit.xMun ; emit.xFant ; ide.dhEmi.$date ; ide.natOp ; infAdic.infCpl ; total.icmsTot.vDesc ; total.icmsTot.vFrete ; total.icmsTot.vOutro ; total.icmsTot.vProd ; total.icmsTot.vSeg ; total.icmsTot.vTotTrib ; total.icmsTot.vbc ; total.icmsTot.vbcst ; total.icmsTot.vcofins ; total.icmsTot.vicms ; total.icmsTot.vicmsDeson ; total.icmsTot.vii ; total.icmsTot.vipi ; total.icmsTot.vnf ; total.icmsTot.vpis ; total.icmsTot.vst ; versaoDocumento
85.24 ; 5 ; 1 ; 0.798 ; KG ; 54.74 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:25:29 ; VENDA ; Mesa 26 ; 0.0 ; 0.0 ; 0.0 ; 85.24 ; 0.0 ; 14.46 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 78.24 ; 0.0 ; 0.0 ; 1.0
94.51 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:28:21 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 94.52 ; 0.0 ; 8.06 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 78.52 ; 0.0 ; 0.0 ; 1.0
94.51 ; 2 ; 1 ; 1.028 ; KG ; 70.52 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:28:21 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 94.52 ; 0.0 ; 8.06 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 78.52 ; 0.0 ; 0.0 ; 1.0
94.51 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:28:21 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 94.52 ; 0.0 ; 8.06 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 78.52 ; 0.0 ; 0.0 ; 1.0
349.47 ; 1 ; 1 ; 1.0 ; UN ; 38.4 ; 38.4 ; YAKISSOBA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 2 ; 1 ; 1.0 ; UN ; 43.2 ; 43.2 ; YAKISSOBA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 3 ; 1 ; 2.79 ; KG ; 191.39 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 4 ; 1 ; 6.0 ; UN ; 27.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 5 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 6 ; 1 ; 6.0 ; UN ; 27.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
349.47 ; 7 ; 1 ; 2.0 ; UN ; 9.0 ; 4.5 ; CERVEJA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:29:52 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 349.49 ; 0.0 ; 30.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 304.49 ; 0.0 ; 0.0 ; 1.0
86.49 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:35:12 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 86.5 ; 0.0 ; 5.24 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 79.5 ; 0.0 ; 0.0 ; 1.0
86.49 ; 2 ; 1 ; 1.108 ; KG ; 76.0 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:35:12 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 86.5 ; 0.0 ; 5.24 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 79.5 ; 0.0 ; 0.0 ; 1.0
108.28 ; 1 ; 1 ; 1.382 ; KG ; 94.8 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:38:09 ; VENDA ; Mesa 42 ; 0.0 ; 0.0 ; 0.0 ; 108.3 ; 0.0 ; 6.63 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 99.3 ; 0.0 ; 0.0 ; 1.0
108.28 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:38:09 ; VENDA ; Mesa 42 ; 0.0 ; 0.0 ; 0.0 ; 108.3 ; 0.0 ; 6.63 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 99.3 ; 0.0 ; 0.0 ; 1.0
61.89 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:39:01 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 61.9 ; 0.0 ; 13.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.9 ; 0.0 ; 0.0 ; 1.0
61.89 ; 2 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:39:01 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 61.9 ; 0.0 ; 13.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.9 ; 0.0 ; 0.0 ; 1.0
61.89 ; 3 ; 1 ; 1.0 ; UN ; 12.5 ; 12.5 ; WHISKY ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:39:01 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 61.9 ; 0.0 ; 13.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.9 ; 0.0 ; 0.0 ; 1.0
61.89 ; 4 ; 1 ; 0.414 ; KG ; 28.4 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:39:01 ; VENDA ; Mesa 44 ; 0.0 ; 0.0 ; 0.0 ; 61.9 ; 0.0 ; 13.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.9 ; 0.0 ; 0.0 ; 1.0
76.18 ; 1 ; 1 ; 0.914 ; KG ; 62.7 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:40:09 ; VENDA ; Mesa 51 ; 0.0 ; 0.0 ; 0.0 ; 76.2 ; 0.0 ; 5.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 67.2 ; 0.0 ; 0.0 ; 1.0
76.18 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:40:09 ; VENDA ; Mesa 51 ; 0.0 ; 0.0 ; 0.0 ; 76.2 ; 0.0 ; 5.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 67.2 ; 0.0 ; 0.0 ; 1.0
33.93 ; 1 ; 1 ; 1.0 ; UN ; 8.0 ; 8.0 ; SOBREMESA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:46:20 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 33.93 ; 0.0 ; 4.83 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.93 ; 0.0 ; 0.0 ; 1.0
33.93 ; 2 ; 1 ; 0.378 ; KG ; 25.93 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:46:20 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 33.93 ; 0.0 ; 4.83 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.93 ; 0.0 ; 0.0 ; 1.0
216.02 ; 1 ; 1 ; 1.0 ; UN ; 22.8 ; 22.8 ; CERVEJA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:47:26 ; VENDA ; Mesa 8 ; 0.0 ; 0.0 ; 0.0 ; 216.05 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 180.05 ; 0.0 ; 0.0 ; 1.0
216.02 ; 2 ; 1 ; 2.03 ; KG ; 139.25 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:47:26 ; VENDA ; Mesa 8 ; 0.0 ; 0.0 ; 0.0 ; 216.05 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 180.05 ; 0.0 ; 0.0 ; 1.0
216.02 ; 3 ; 1 ; 12.0 ; UN ; 54.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:47:26 ; VENDA ; Mesa 8 ; 0.0 ; 0.0 ; 0.0 ; 216.05 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 180.05 ; 0.0 ; 0.0 ; 1.0
76.52 ; 1 ; 1 ; 0.722 ; KG ; 49.52 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:48:53 ; VENDA ; Mesa 19 ; 0.0 ; 0.0 ; 0.0 ; 76.52 ; 0.0 ; 8.21 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 58.52 ; 0.0 ; 0.0 ; 1.0
76.52 ; 2 ; 1 ; 6.0 ; UN ; 27.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:48:53 ; VENDA ; Mesa 19 ; 0.0 ; 0.0 ; 0.0 ; 76.52 ; 0.0 ; 8.21 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 58.52 ; 0.0 ; 0.0 ; 1.0
108.77 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:49:59 ; VENDA ; Mesa 18 ; 0.0 ; 0.0 ; 0.0 ; 108.78 ; 0.0 ; 8.55 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 92.78 ; 0.0 ; 0.0 ; 1.0
108.77 ; 2 ; 1 ; 1.236 ; KG ; 84.78 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:49:59 ; VENDA ; Mesa 18 ; 0.0 ; 0.0 ; 0.0 ; 108.78 ; 0.0 ; 8.55 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 92.78 ; 0.0 ; 0.0 ; 1.0
108.77 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 21:49:59 ; VENDA ; Mesa 18 ; 0.0 ; 0.0 ; 0.0 ; 108.78 ; 0.0 ; 8.55 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 92.78 ; 0.0 ; 0.0 ; 1.0
56.71 ; 1 ; 1 ; 0.63 ; KG ; 43.21 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:04:04 ; VENDA ; Mesa 68 ; 0.0 ; 0.0 ; 0.0 ; 56.71 ; 0.0 ; 4.66 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.71 ; 0.0 ; 0.0 ; 1.0
56.71 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:04:04 ; VENDA ; Mesa 68 ; 0.0 ; 0.0 ; 0.0 ; 56.71 ; 0.0 ; 4.66 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 47.71 ; 0.0 ; 0.0 ; 1.0
111.82 ; 1 ; 1 ; 1.244 ; KG ; 85.33 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:23:31 ; VENDA ; Mesa 69 ; 0.0 ; 0.0 ; 0.0 ; 111.83 ; 0.0 ; 12.78 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 102.83 ; 0.0 ; 0.0 ; 1.0
111.82 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:23:31 ; VENDA ; Mesa 69 ; 0.0 ; 0.0 ; 0.0 ; 111.83 ; 0.0 ; 12.78 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 102.83 ; 0.0 ; 0.0 ; 1.0
111.82 ; 3 ; 1 ; 2.0 ; UN ; 13.0 ; 6.5 ; CERVEJA LATA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:23:31 ; VENDA ; Mesa 69 ; 0.0 ; 0.0 ; 0.0 ; 111.83 ; 0.0 ; 12.78 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 102.83 ; 0.0 ; 0.0 ; 1.0
91.99 ; 1 ; 1 ; 1.0 ; UN ; 1.0 ; 1.0 ; CHA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:24:15 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 92.01 ; 0.0 ; 6.46 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 83.01 ; 0.0 ; 0.0 ; 1.0
91.99 ; 2 ; 1 ; 1.13 ; KG ; 77.51 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:24:15 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 92.01 ; 0.0 ; 6.46 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 83.01 ; 0.0 ; 0.0 ; 1.0
91.99 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:24:15 ; VENDA ; Mesa 70 ; 0.0 ; 0.0 ; 0.0 ; 92.01 ; 0.0 ; 6.46 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 83.01 ; 0.0 ; 0.0 ; 1.0
153.18 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:31:51 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 153.21 ; 0.0 ; 15.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 119.21 ; 0.0 ; 0.0 ; 1.0
153.18 ; 2 ; 1 ; 1.49 ; KG ; 102.21 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:31:51 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 153.21 ; 0.0 ; 15.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 119.21 ; 0.0 ; 0.0 ; 1.0
153.18 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:31:51 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 153.21 ; 0.0 ; 15.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 119.21 ; 0.0 ; 0.0 ; 1.0
153.18 ; 4 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:31:51 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 153.21 ; 0.0 ; 15.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 119.21 ; 0.0 ; 0.0 ; 1.0
153.18 ; 5 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:31:51 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 153.21 ; 0.0 ; 15.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 119.21 ; 0.0 ; 0.0 ; 1.0
55.61 ; 1 ; 1 ; 1.0 ; UN ; 14.4 ; 14.4 ; TEMAKI ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:33:07 ; VENDA ; Mesa 7 ; 0.0 ; 0.0 ; 0.0 ; 55.61 ; 0.0 ; 4.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 46.61 ; 0.0 ; 0.0 ; 1.0
55.61 ; 2 ; 1 ; 0.404 ; KG ; 27.71 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:33:07 ; VENDA ; Mesa 7 ; 0.0 ; 0.0 ; 0.0 ; 55.61 ; 0.0 ; 4.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 46.61 ; 0.0 ; 0.0 ; 1.0
55.61 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:33:07 ; VENDA ; Mesa 7 ; 0.0 ; 0.0 ; 0.0 ; 55.61 ; 0.0 ; 4.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 46.61 ; 0.0 ; 0.0 ; 1.0
96.62 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:44:34 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 96.62 ; 0.0 ; 8.41 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 89.62 ; 0.0 ; 0.0 ; 1.0
96.62 ; 2 ; 1 ; 1.0 ; UN ; 6.0 ; 6.0 ; CERVEJA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:44:34 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 96.62 ; 0.0 ; 8.41 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 89.62 ; 0.0 ; 0.0 ; 1.0
96.62 ; 3 ; 1 ; 1.168 ; KG ; 80.12 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:44:34 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 96.62 ; 0.0 ; 8.41 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 89.62 ; 0.0 ; 0.0 ; 1.0
98.0 ; 1 ; 1 ; 1.0 ; UN ; 25.6 ; 25.6 ; SUSHI ESPECIAL ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-06 22:50:20 ; VENDA ; Mesa 82 ; 0.0 ; 0.0 ; 0.0 ; 98.01 ; 0.0 ; 8.81 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 80.01 ; 0.0 ; 0.0 ; 1.0
